case_id,normalized_semispan,trim_twist_deg,trim_vertical_displacement_m
4,0.127804198080928,-0.00595588479037446,8.06615615808114e-05
4,0.129801073839865,-0.00606392149356027,8.33350960887611e-05
4,0.131797949598802,-0.00617236352933048,8.60558037788884e-05
4,0.133794825357739,-0.00628120837643426,8.88238306838352e-05
4,0.135791701116676,-0.00639045351362077,9.16393215405561e-05
4,0.137788576875613,-0.00650009641963918,9.45024197903185e-05
4,0.13978545263455,-0.00661013457323867,9.74132675787026e-05
4,0.141782328393486,-0.0067205654531684,0.000100372005755601
4,0.143779204152423,-0.00683138653817755,0.000103378773875221
4,0.14577607991136,-0.00694259530701528,0.000106433710196079
4,0.147772955670297,-0.00705418923843077,0.000109536951681009
4,0.149769831429234,-0.00716616581117318,0.000112688633997153
4,0.151766707188171,-0.00727852250399169,0.000115888891515969
4,0.153763582947107,-0.00739125679563546,0.000119137857313228
4,0.155760458706044,-0.00750436616485367,0.000122435663169011
4,0.157757334464981,-0.00761784809039548,0.000125782439567714
4,0.159754210223918,-0.00773170005101007,0.000129178315698046
4,0.161751085982855,-0.0078459195254466,0.000132623419453028
4,0.163747961741792,-0.00796050399245425,0.000136117877429994
4,0.165744837500728,-0.00807545093078218,0.00013966181493059
4,0.167741713259665,-0.00819075781917957,0.000143255355960777
4,0.169738589018602,-0.00830642213639559,0.000146898623230826
4,0.171735464777539,-0.0084224413611794,0.000150591738155323
4,0.173732340536476,-0.00853881297228018,0.000154334820853166
4,0.175729216295413,-0.00865553444844709,0.000158127990147566
4,0.177726092054349,-0.00877260326842931,0.000161971363566047
4,0.179722967813286,-0.008890016910976,0.000165865057340444
4,0.181719843572223,-0.00900777285483634,0.000169809186406909
4,0.18371671933116,-0.0091258685787595,0.000173803864405901
4,0.185713595090097,-0.00924430156149464,0.000177849203682197
4,0.187710470849034,-0.00936306928179094,0.000181945315284884
4,0.189707346607971,-0.00948216921839757,0.000186092308967363
4,0.191704222366907,-0.00960159885006369,0.000190290293187347
4,0.193701098125844,-0.00972135565553847,0.000194539375106862
4,0.195697973884781,-0.0098414371135711,0.000198839660592248
4,0.197694849643718,-0.00996184070291073,0.000203191254214156
4,0.199691725402655,-0.0100825639023065,0.000207594259247551
4,0.201688601161592,-0.0102036041905077,0.00021204877767171
4,0.203685476920528,-0.0103249590462634,0.000216554910170224
4,0.205682352679465,-0.0104466259483227,0.000221112756130996
4,0.207679228438402,-0.0105686023754349,0.000225722413646241
4,0.209676104197339,-0.0106908858063492,0.000230383979512488
4,0.211672979956276,-0.0108134737198146,0.00023509754923058
4,0.213669855715213,-0.0109363635945804,0.000239863217005669
4,0.215666731474149,-0.0110595529093958,0.000244681075747224
4,0.217663607233086,-0.0111830391430098,0.000249551217069024
4,0.219660482992023,-0.0113068197741717,0.000254473731289163
4,0.22165735875096,-0.0114308922816307,0.000259448707430045
4,0.223654234509897,-0.0115552541441359,0.000264476233218389
4,0.225651110268834,-0.0116799028404365,0.000269556395085227
4,0.22764798602777,-0.0118048358492816,0.000274689278165902
4,0.229644861786707,-0.0119300506494205,0.000279874966300071
4,0.231641737545644,-0.0120555447196023,0.000285113542031704
4,0.233638613304581,-0.0121813155385761,0.000290405086609084
4,0.235635489063518,-0.0123073605850912,0.000295749679984806
4,0.237632364822455,-0.0124336773378966,0.000301147400815777
4,0.239629240581391,-0.0125602632757417,0.00030659832646322
4,0.241626116340328,-0.0126871158773755,0.000312102532992666
4,0.243622992099265,-0.0128142326215472,0.000317660095173965
4,0.245619867858202,-0.012941610987006,0.000323271086481273
4,0.247616743617139,-0.0130692484525011,0.000328935579093064
4,0.249613619376076,-0.0131971424967816,0.000334653643892123
4,0.251610495135013,-0.0133252905985967,0.000340425350465548
4,0.253607370893949,-0.0134536902366956,0.000346250767104748
4,0.255604246652886,-0.0135823388898274,0.000352129960805449
4,0.257601122411823,-0.0137112340367413,0.000358062997267685
4,0.25959799817076,-0.0138403731561865,0.000364049940895806
4,0.261594873929697,-0.0139697537269121,0.000370090854798474
4,0.263591749688634,-0.0140993732276674,0.000376185800788663
4,0.26558862544757,-0.0142292291372014,0.000382334839383661
4,0.267585501206507,-0.0143593189342634,0.000388538029805069
4,0.269582376965444,-0.0144896400976025,0.0003947954299788
4,0.271579252724381,-0.014620190105968,0.000401107096535079
4,0.273576128483318,-0.0147509664381089,0.000407473084808445
4,0.275573004242255,-0.0148819665727744,0.00041389344883775
4,0.277569880001191,-0.0150131879887138,0.000420368241366158
4,0.279566755760128,-0.0151446281646761,0.000426897513841147
4,0.281563631519065,-0.0152762845794106,0.000433481316414506
4,0.283560507278002,-0.0154081547116664,0.000440119697942339
4,0.285557383036939,-0.0155402360401927,0.000446812705985061
4,0.287554258795876,-0.0156725260437386,0.000453560386807401
4,0.289551134554813,-0.0158050222010534,0.000460362785378399
4,0.291548010313749,-0.0159377219908862,0.00046721994537141
4,0.293544886072686,-0.0160706228919861,0.000474131909164101
4,0.295541761831623,-0.0162037223831024,0.000481098717838452
4,0.29753863759056,-0.0163370179429842,0.000488120411180754
4,0.299535513349497,-0.0164705070503807,0.000495197027681615
4,0.301532389108433,-0.016604187184041,0.00050232860453595
4,0.30352926486737,-0.0167380558227144,0.000509515177642993
4,0.305526140626307,-0.0168721104451499,0.000516756781606286
4,0.307523016385244,-0.0170063485300968,0.000524053449733686
4,0.309519892144181,-0.0171407675563042,0.000531405214037363
4,0.311516767903118,-0.0172753650025214,0.000538812105233798
4,0.313513643662055,-0.0174101383474974,0.000546274152743787
4,0.315510519420991,-0.0175450850699814,0.000553791384692438
4,0.317507395179928,-0.0176802026487227,0.000561363827909172
4,0.319504270938865,-0.0178154885624703,0.000568991507927721
4,0.321501146697802,-0.0179509402899735,0.000576674448986132
4,0.323498022456739,-0.0180865553099814,0.000584412674026765
4,0.325494898215676,-0.0182223311012432,0.000592206204696292
4,0.327491773974612,-0.018358265142508,0.000600055061345696
4,0.329488649733549,-0.0184943549125251,0.000607959263030276
4,0.331485525492486,-0.0186305978900436,0.000615918827509642
4,0.333482401251423,-0.0187669915538127,0.000623933771247717
4,0.33547927701036,-0.0189035333825815,0.000632004109412738
4,0.337476152769297,-0.0190402208550992,0.000640129855877252
4,0.339473028528233,-0.019177051450115,0.000648311023218123
4,0.34146990428717,-0.019314022646378,0.000656547622716523
4,0.343466780046107,-0.0194511319226375,0.000664839664357942
4,0.345463655805044,-0.0195883767576426,0.000673187156832178
4,0.347460531563981,-0.0197257546301424,0.000681590107533344
4,0.349457407322918,-0.0198632630188861,0.000690048522559866
4,0.351454283081855,-0.020000899402623,0.000698562406714484
4,0.353451158840791,-0.0201386612601021,0.000707131763504248
4,0.355448034599728,-0.0202765460700727,0.000715756595140521
4,0.357444910358665,-0.0204145513112839,0.000724436902538983
4,0.359441786117602,-0.0205526744624848,0.00073317268531962
4,0.361438661876539,-0.0206909130024247,0.000741963941806738
4,0.363435537635476,-0.0208292644098528,0.000750810669028951
4,0.365432413394412,-0.0209677261635181,0.000759712862719187
4,0.367429289153349,-0.0211062957421699,0.000768670517314688
4,0.369426164912286,-0.0212449706245573,0.000777683625957006
4,0.371423040671223,-0.0213837482894295,0.00078675218049201
4,0.37341991643016,-0.0215226262155358,0.000795876171469878
4,0.375416792189097,-0.0216616018816251,0.000805055588145103
4,0.377413667948033,-0.0218006727664468,0.00081429041847649
4,0.37941054370697,-0.0219398363487499,0.000823580649127156
4,0.381407419465907,-0.0220790901072837,0.000832926265464533
4,0.383404295224844,-0.0222184315207973,0.000842327251560364
4,0.385401170983781,-0.0223578580680399,0.000851783590190706
4,0.387398046742718,-0.0224973672277607,0.000861295262835927
4,0.389394922501654,-0.0226369564787088,0.00087086224968071
4,0.391391798260591,-0.0227766232996334,0.00088048452961405
4,0.393388674019528,-0.0229163651692837,0.000890162080229253
4,0.395385549778465,-0.0230561795664088,0.000899894877823942
4,0.397382425537402,-0.0231960639697579,0.000909682897400047
4,0.399379301296339,-0.0233360158580803,0.000919526112663817
4,0.401376177055275,-0.0234760327101249,0.00092942449602581
4,0.403373052814212,-0.0236161120046411,0.000939378018600898
4,0.405369928573149,-0.023756251220378,0.000949386650208264
4,0.407366804332086,-0.0238964478360848,0.000959450359371406
4,0.409363680091023,-0.0240366993305106,0.000969569113318136
4,0.41136055584996,-0.0241770031824046,0.000979742877980575
4,0.413357431608897,-0.0243173568705159,0.000989971617995159
4,0.415354307367833,-0.0244577578735938,0.00100025529670264
4,0.41735118312677,-0.0245982036703875,0.00101059387614807
4,0.419348058885707,-0.024738691739646,0.00102098731708083
4,0.421344934644644,-0.0248792195601185,0.00103143557895461
4,0.423341810403581,-0.0250197846105543,0.00104193861992741
4,0.425338686162518,-0.0251603843697025,0.00105249639686153
4,0.427335561921454,-0.0253010163163123,0.00106310886532361
4,0.429332437680391,-0.0254416779291328,0.00107377597958458
4,0.431329313439328,-0.0255823666869131,0.0010844976926197
4,0.433326189198265,-0.0257230800684026,0.00109527395610852
4,0.435323064957202,-0.0258638155523503,0.00110610472043493
4,0.437319940716139,-0.0260045706175054,0.00111698993468712
4,0.439316816475075,-0.0261453427426171,0.00112792954665758
4,0.441313692234012,-0.0262861294064346,0.00113892350284313
4,0.443310567992949,-0.026426928087707,0.0011499717484449
4,0.445307443751886,-0.0265677362651835,0.00116107422736833
4,0.447304319510823,-0.0267085514176132,0.00117223088222317
4,0.44930119526976,-0.0268493710237454,0.0011834416543235
4,0.451298071028697,-0.0269901925623292,0.00119470648368769
4,0.453294946787633,-0.0271310135121138,0.00120602530903842
4,0.45529182254657,-0.0272718313518483,0.00121739806780272
4,0.457288698305507,-0.0274126435602819,0.00122882469611189
4,0.459285574064444,-0.0275534476161638,0.00124030512880156
4,0.461282449823381,-0.0276942409982432,0.00125183929941169
4,0.463279325582317,-0.0278350211852692,0.00126342714018651
4,0.465276201341254,-0.0279757856559909,0.00127506858207461
4,0.467273077100191,-0.0281165318891577,0.00128676355472887
4,0.469269952859128,-0.0282572573635186,0.00129851198650647
4,0.471266828618065,-0.0283979595578228,0.00131031380446894
4,0.473263704377002,-0.0285386359508195,0.00132216893438208
4,0.475260580135939,-0.0286792840212578,0.00133407730071603
4,0.477257455894875,-0.0288199012478869,0.00134603882664523
4,0.479254331653812,-0.028960485109456,0.00135805343404845
4,0.481251207412749,-0.0291010330847143,0.00137012104350876
4,0.483248083171686,-0.0292415426524109,0.00138224157431354
4,0.485244958930623,-0.029382011291295,0.00139441494445448
4,0.48724183468956,-0.0295224364801158,0.00140664107062761
4,0.489238710448496,-0.0296628156976224,0.00141891986823323
4,0.491235586207433,-0.029803146422564,0.00143125125137599
4,0.49323246196637,-0.0299434261336898,0.00144363513286484
4,0.495229337725307,-0.0300836523097489,0.00145607142421303
4,0.497226213484244,-0.0302238224294906,0.00146856003563813
4,0.499223089243181,-0.0303639339716639,0.00148110087606205
4,0.501219965002117,-0.0305039844150181,0.00149369385311097
4,0.503216840761054,-0.0306439712383023,0.00150633887311541
4,0.505213716519991,-0.0307838919202657,0.00151903584111019
4,0.507210592278928,-0.0309237439396575,0.00153178466083446
4,0.509207468037865,-0.0310635247752269,0.00154458523473165
4,0.511204343796802,-0.0312032319057229,0.00155743746394954
4,0.513201219555738,-0.0313428628098948,0.00157034124834021
4,0.515198095314675,-0.0314824149664917,0.00158329648646004
4,0.517194971073612,-0.0316218858542629,0.00159630307556973
4,0.519191846832549,-0.0317612729519575,0.0016093609116343
4,0.521188722591486,-0.0319005737383246,0.00162246988932307
4,0.523185598350423,-0.0320397856921135,0.0016356299020097
4,0.525182474109359,-0.0321789062920732,0.00164884084177212
4,0.527179349868296,-0.032317933016953,0.00166210259939261
4,0.529176225627233,-0.0324568633455021,0.00167541506435775
4,0.53117310138617,-0.0325956947564695,0.00168877812485843
4,0.533169977145107,-0.0327344247286046,0.00170219166778984
4,0.535166852904044,-0.0328730507406563,0.00171565557875152
4,0.537163728662981,-0.033011570271374,0.00172916974204729
4,0.539160604421917,-0.0331499807995068,0.00174273404068529
4,0.541157480180854,-0.0332882798038039,0.00175634835637798
4,0.543154355939791,-0.0334264647630144,0.00177001256954212
4,0.545151231698728,-0.0335645331558874,0.00178372655929881
4,0.547148107457665,-0.0337024824611723,0.00179749020347343
4,0.549144983216602,-0.0338403101576181,0.00181130337859569
4,0.551141858975539,-0.033978013723974,0.00182516595989961
4,0.553138734734475,-0.0341155906389892,0.00183907782132353
4,0.555135610493412,-0.0342530383814128,0.00185303883551008
4,0.557132486252349,-0.034390354429994,0.00186704887380623
4,0.559129362011286,-0.0345275362634821,0.00188110780626325
4,0.561126237770223,-0.034664581360626,0.00189521550163672
4,0.563123113529159,-0.0348014872001751,0.00190937182738654
4,0.565119989288096,-0.0349382512608786,0.00192357664967693
4,0.567116865047033,-0.0350748710214855,0.00193782983337639
4,0.56911374080597,-0.035211343960745,0.00195213124205777
4,0.571110616564907,-0.0353476675574063,0.00196648073799822
4,0.573107492323844,-0.0354838392902186,0.00198087818217919
4,0.575104368082781,-0.0356198566379311,0.00199532343428646
4,0.577101243841717,-0.0357557170792929,0.00200981635271012
4,0.579098119600654,-0.0358914180930532,0.00202435679454456
4,0.581094995359591,-0.0360269571579611,0.00203894461558851
4,0.583091871118528,-0.0361623317527659,0.00205357967034497
4,0.585088746877465,-0.0362975393562166,0.0020682618120213
4,0.587085622636402,-0.0364325774470626,0.00208299089252913
4,0.589082498395339,-0.0365674435040528,0.00209776676248444
4,0.591079374154275,-0.0367021350059366,0.00211258927120751
4,0.593076249913212,-0.0368366494314631,0.00212745826672291
4,0.595073125672149,-0.0369709842593814,0.00214237359575956
4,0.597070001431086,-0.0371051369684407,0.00215733510375066
4,0.599066877190023,-0.0372391050373903,0.00217234263483374
4,0.60106375294896,-0.0373728859449792,0.00218739603185065
4,0.603060628707896,-0.0375064771699566,0.00220249513634754
4,0.605057504466833,-0.0376398761910717,0.00221763978857488
4,0.60705438022577,-0.0377730804870737,0.00223282982748743
4,0.609051255984707,-0.0379060875367117,0.0022480650907443
4,0.611048131743644,-0.038038894818735,0.00226334541470889
4,0.613045007502581,-0.0381714998118926,0.00227867063444891
4,0.615041883261517,-0.0383038999949338,0.0022940405837364
4,0.617038759020454,-0.0384360928466077,0.0023094550950477
4,0.619035634779391,-0.0385680758456634,0.00232491399956346
4,0.621032510538328,-0.0386998464708503,0.00234041712716865
4,0.623029386297265,-0.0388314022009174,0.00235596430645256
4,0.625026262056201,-0.0389627405146138,0.00237155536470877
4,0.627023137815138,-0.0390938588906889,0.00238719012793521
4,0.629020013574075,-0.0392247548078917,0.00240286842083407
4,0.631016889333012,-0.0393554257449714,0.0024185900668119
4,0.633013765091949,-0.0394858691806772,0.00243435488797955
4,0.635010640850886,-0.0396160825937582,0.00245016270515217
4,0.637007516609823,-0.0397460634629637,0.00246601333784922
4,0.639004392368759,-0.0398758092670427,0.00248190660429451
4,0.641001268127696,-0.0400053174847445,0.00249784232141611
4,0.642998143886633,-0.0401345855948183,0.00251382030484645
4,0.64499501964557,-0.0402636110760131,0.00252984036892224
4,0.646991895404507,-0.0403923914070782,0.00254590232668452
4,0.648988771163444,-0.0405209240667628,0.00256200598987864
4,0.65098564692238,-0.040649206533816,0.00257815116895425
4,0.652982522681317,-0.0407772362869869,0.00259433767306533
4,0.654979398440254,-0.0409050108050249,0.00261056531007018
4,0.656976274199191,-0.0410325275666789,0.00262683388653137
4,0.658973149958128,-0.0411597840506982,0.00264314320771584
4,0.660970025717065,-0.041286777735832,0.0026594930775948
4,0.662966901476001,-0.0414135061008294,0.00267588329884379
4,0.664963777234938,-0.0415399666244396,0.00269231367284266
4,0.666960652993875,-0.0416661567854118,0.00270878399967558
4,0.668957528752812,-0.0417920740624952,0.00272529407813101
4,0.670954404511749,-0.0419177159344388,0.00274184370570176
4,0.672951280270686,-0.0420430798799919,0.00275843267858492
4,0.674948156029623,-0.0421681633779037,0.0027750607916819
4,0.676945031788559,-0.0422929639069233,0.00279172783859843
4,0.678941907547496,-0.0424174789457999,0.00280843361164455
4,0.680938783306433,-0.0425417059732827,0.00282517790183463
4,0.68293565906537,-0.0426656424681208,0.00284196049888731
4,0.684932534824307,-0.0427892859090634,0.00285878119122558
4,0.686929410583244,-0.0429126337748597,0.00287563976597673
4,0.68892628634218,-0.0430356835442588,0.00289253600897237
4,0.690923162101117,-0.0431584326960099,0.00290946970474841
4,0.692920037860054,-0.0432808787088622,0.00292644063654508
4,0.694916913618991,-0.0434030190615649,0.00294344858630693
4,0.696913789377928,-0.0435248512328671,0.00296049333468281
4,0.698910665136865,-0.043646372701518,0.00297757466102588
4,0.700907540895801,-0.0437675809462668,0.00299469234339363
4,0.702904416654738,-0.0438884734458625,0.00301184615854786
4,0.704901292413675,-0.0440090476790545,0.00302903588195467
4,0.706898168172612,-0.0441293011245919,0.00304626128778447
4,0.708895043931549,-0.0442492312612238,0.00306352214891201
4,0.710891919690486,-0.0443688355676994,0.00308081823691633
4,0.712888795449423,-0.0444881115227679,0.00309814932208077
4,0.714885671208359,-0.0446070566051785,0.00311551517339303
4,0.716882546967296,-0.0447256682936803,0.00313291555854507
4,0.718879422726233,-0.0448439440670225,0.0031503502439332
4,0.72087629848517,-0.0449618814039542,0.00316781899465802
4,0.722873174244107,-0.0450794777832247,0.00318532157452446
4,0.724870050003044,-0.0451967306835831,0.00320285774604175
4,0.72686692576198,-0.0453136375837785,0.00322042727042344
4,0.728863801520917,-0.0454301959625602,0.00323802990758739
4,0.730860677279854,-0.0455464032986774,0.00325566541615577
4,0.732857553038791,-0.0456622570708791,0.00327333355345507
4,0.734854428797728,-0.0457777547579145,0.00329103407551608
4,0.736851304556665,-0.0458928938385329,0.00330876673707393
4,0.738848180315601,-0.0460076717914834,0.00332653129156803
4,0.740845056074538,-0.0461220860955151,0.00334432749114212
4,0.742841931833475,-0.0462361342293773,0.00336215508664425
4,0.744838807592412,-0.0463498136718191,0.00338001382762679
4,0.746835683351349,-0.0464631219015897,0.00339790346234641
4,0.748832559110286,-0.0465760563974382,0.00341582373776409
4,0.750829434869222,-0.0466886146381138,0.00343377439954515
4,0.752826310628159,-0.0468007941023657,0.00345175519205919
4,0.754823186387096,-0.0469125922689431,0.00346976585838014
4,0.756820062146033,-0.0470240066165951,0.00348780614028624
4,0.75881693790497,-0.0471350346240709,0.00350587577826004
4,0.760813813663907,-0.0472456737701197,0.00352397451148842
4,0.762810689422843,-0.0473559215334905,0.00354210207786254
4,0.76480756518178,-0.0474657753929327,0.0035602582139779
4,0.766804440940717,-0.0475752328271954,0.0035784426551343
4,0.768801316699654,-0.0476842913150277,0.00359665513533586
4,0.770798192458591,-0.0477929483351789,0.00361489538729101
4,0.772795068217528,-0.047901201366398,0.00363316314241249
4,0.774791943976464,-0.0480090478874343,0.00365145813081736
4,0.776788819735401,-0.0481164853770369,0.00366978008132699
4,0.778785695494338,-0.048223511313955,0.00368812872146704
4,0.780782571253275,-0.0483301231769377,0.00370650377746753
4,0.782779447012212,-0.0484363184447344,0.00372490497426275
4,0.784776322771149,-0.048542094596094,0.00374333203549132
4,0.786773198530086,-0.0486474491097657,0.00376178468349619
4,0.788770074289022,-0.0487523794644989,0.00378026263932458
4,0.790766950047959,-0.0488568831390425,0.00379876562272806
4,0.792763825806896,-0.0489609576121459,0.0038172933521625
4,0.794760701565833,-0.0490646003625581,0.00383584554478808
4,0.79675757732477,-0.0491678088690283,0.00385442191646931
4,0.798754453083707,-0.0492705806103057,0.00387302218177498
4,0.800751328842643,-0.0493729130651395,0.00389164605397822
4,0.80274820460158,-0.0494748037122788,0.00391029324505646
4,0.804745080360517,-0.0495762500304729,0.00392896346569146
4,0.806741956119454,-0.0496772494984708,0.00394765642526927
4,0.808738831878391,-0.0497777995950218,0.00396637183188026
4,0.810735707637328,-0.0498778977988749,0.00398510939231913
4,0.812732583396264,-0.0499775415887795,0.00400386881208486
4,0.814729459155201,-0.0500767284434846,0.00402264979538077
4,0.816726334914138,-0.0501754558417395,0.00404145204511449
4,0.818723210673075,-0.0502737212622932,0.00406027526289795
4,0.820720086432012,-0.0503715221838951,0.00407911914904741
4,0.822716962190949,-0.0504688560852941,0.00409798340258341
4,0.824713837949886,-0.0505657204452396,0.00411686772123085
4,0.826710713708822,-0.0506621127424806,0.00413577180141891
4,0.828707589467759,-0.0507580304557664,0.00415469533828108
4,0.830704465226696,-0.0508534710638461,0.00417363802565519
4,0.832701340985633,-0.0509484320454689,0.00419259955608336
4,0.83469821674457,-0.051042910879384,0.00421157962081203
4,0.836695092503507,-0.0511369050443405,0.00423057790979196
4,0.838691968262443,-0.0512304120190876,0.0042495941116782
4,0.84068884402138,-0.0513234292823744,0.00426862791383014
4,0.842685719780317,-0.0514159543129502,0.00428767900231146
4,0.844682595539254,-0.0515079845895641,0.00430674706189017
4,0.846679471298191,-0.0515995175909653,0.0043258317760386
4,0.848676347057128,-0.0516905507959029,0.00434493282693335
4,0.850673222816064,-0.0517810816831262,0.00436404989545538
4,0.852670098575001,-0.0518711077313842,0.00438318266118995
4,0.854666974333938,-0.0519606264194262,0.00440233080242662
4,0.856663850092875,-0.0520496352260013,0.00442149399615927
4,0.858660725851812,-0.0521381316298588,0.0044406719180861
4,0.860657601610749,-0.0522261131097476,0.00445986424260961
4,0.862654477369685,-0.0523135771444172,0.00447907064283661
4,0.864651353128622,-0.0524005212126165,0.00449829079057825
4,0.866648228887559,-0.0524869427930949,0.00451752435634997
4,0.868645104646496,-0.0525728393646013,0.00453677100937152
4,0.870641980405433,-0.0526582084058851,0.00455603041756697
4,0.87263885616437,-0.0527430473956954,0.00457530224756471
4,0.874635731923306,-0.0528273538127814,0.00459458616469743
4,0.876632607682243,-0.0529111251358921,0.00461388183300215
4,0.87862948344118,-0.0529943588437769,0.00463318891522018
4,0.880626359200117,-0.0530770524151849,0.00465250707279716
4,0.882623234959054,-0.0531592033288652,0.00467183596588303
4,0.884620110717991,-0.0532408090635669,0.00469117525333205
4,0.886616986476928,-0.0533218670980394,0.00471052459270281
4,0.888613862235864,-0.0534023749110318,0.00472988364025818
4,0.890610737994801,-0.0534823299812931,0.00474925205096536
4,0.892607613753738,-0.0535617297875726,0.00476862947849586
4,0.894604489512675,-0.0536405718086195,0.00478801557522551
4,0.896601365271612,-0.053718853523183,0.00480740999223444
4,0.898598241030549,-0.0537965724100121,0.00482681237930711
4,0.900595116789485,-0.0538737259478561,0.00484622238493227
4,0.902591992548422,-0.0539503116154641,0.004865639656303
4,0.904588868307359,-0.0540263268915854,0.00488506383931669
4,0.906585744066296,-0.054101769254969,0.00490449457857504
4,0.908582619825233,-0.0541766361843642,0.00492393151738407
4,0.91057949558417,-0.0542509251585201,0.0049433742977541
4,0.912576371343107,-0.0543246336561859,0.00496282256039977
4,0.914573247102043,-0.0543977591561108,0.00498227594474003
4,0.91657012286098,-0.0544702991370439,0.00500173408889814
4,0.918566998619917,-0.0545422510777344,0.00502119662970169
4,0.920563874378854,-0.0546136124569314,0.00504066320268257
4,0.922560750137791,-0.0546843807533842,0.00506013344207697
4,0.924557625896727,-0.054754553445842,0.00507960698082542
4,0.926554501655664,-0.0548241280130538,0.00509908345057275
4,0.928551377414601,-0.0548931019337688,0.00511856248166809
4,0.930548253173538,-0.0549614726867363,0.0051380437031649
4,0.932545128932475,-0.0550292377507053,0.00515752674282095
4,0.934542004691412,-0.0550963946044252,0.00517701122709832
4,0.936538880450348,-0.0551629407266449,0.00519649678116339
4,0.938535756209285,-0.0552288735961138,0.00521598302888689
4,0.940532631968222,-0.0552941906915809,0.00523546959284382
4,0.942529507727159,-0.0553588894917955,0.00525495609431353
4,0.944526383486096,-0.0554229674755067,0.00527444215327964
4,0.946523259245033,-0.0554864221214637,0.00529392738843012
